filename,reference,whisper_hypothesis,wer
common_voice_ar_27141028.mp3,لاح في مهد المعالي والسنا,لا ح,1.0000
common_voice_ar_27141029.mp3,وهبت له عيني الهجوعا,وهبت له و,0.5000
common_voice_ar_27141030.mp3,اسقنا يا يزيد بالقرقاره,اسقنا يا ي,0.5000
common_voice_ar_27141031.mp3,هدوء,ح,1.0000
common_voice_ar_27141052.mp3,انت مثبور غوي مترف,انت نظ,0.7500
common_voice_ar_27141053.mp3,ااراك الحبيب خاطر وهم,ار,1.0000
common_voice_ar_27141054.mp3,اه من برق اليكم قد روي,اهن من برق الي,0.6667
common_voice_ar_27141055.mp3,عنج اللحظ ولين المنطق,انت اللحظي ول,1.0000
common_voice_ar_27141075.mp3,حي المنازل قد تركن خرابا,حي المنا,0.8000
common_voice_ar_27141077.mp3,كانت ليلي وسط الطريق,كانت ل,0.7500
common_voice_ar_27141079.mp3,رب صفراء عللتني بصفرا,وب,1.0000
common_voice_ar_27141080.mp3,انه حقا صحيح,انه الح,0.6667
common_voice_ar_27141102.mp3,تعجبت من انثي يقاوم مكرها,تاج,1.0000
common_voice_ar_27141103.mp3,يوما خروج السيف من غمده,يو,1.0000
common_voice_ar_27141104.mp3,ادخل,ونخل,1.0000
common_voice_ar_27141105.mp3,لا اندب الربع قفرا غير مانوس,لا انتب,0.8333
common_voice_ar_27141106.mp3,يا رب ان عظمت ذنوبي كثره,ي,1.0000
common_voice_ar_21696490.mp3,و فوق كل شيء يحتاج الاطفال الي الحب,وفا,1.0000
common_voice_ar_21696491.mp3,لم يعجبني ذلك,لم يجبني ا,0.6667
common_voice_ar_21696492.mp3,لا يمكن ان يحصل ذلك,لا يمكن ان ن,0.4000
common_voice_ar_21696493.mp3,ليس لدي فراغ للقراءه,ليس الا,0.7500
common_voice_ar_21696521.mp3,بقي واحد وذهب الاخر,بقب,1.0000
common_voice_ar_21696543.mp3,اتي واعظ جديد وعقيده جديده الي القدس,اتواع ج,1.0000
common_voice_ar_21696570.mp3,من افلامي المفضله فيلم ذهب مع الريح,من افلامي,0.7143
common_voice_ar_21696572.mp3,علينا ان نلغي رحلتنا الي اليابان,علينا ان نغ,0.6667
common_voice_ar_21696594.mp3,قال توني لا اعلم,قولت,1.0000
common_voice_ar_21696595.mp3,ماريكو تتحدث الانجليزيه بشكل ممتاز,مري,1.0000
common_voice_ar_21696597.mp3,ما عليك الا ان تذهب,لا ت لا ان,0.8000
common_voice_ar_21696609.mp3,هل سبق لك ان ذهبت الي فرنسا,هل س,0.8571
common_voice_ar_21696611.mp3,هل تعرفهم,هل ت,0.5000
common_voice_ar_21696619.mp3,لم اعد احبه,لم اعط,0.6667
common_voice_ar_21696620.mp3,اتبع قلبك فحسب,يجب ان,1.0000
common_voice_ar_23395197.mp3,انسه لا يستحق,انساه,1.0000
common_voice_ar_23395199.mp3,يلعب التلفاز دورا هاما في الحياه اليوميه,يا لعبوا,1.0000
common_voice_ar_23395203.mp3,الكل يعرفون انها تعجبه وانه يعجبها,القلبي,1.0000
common_voice_ar_23395209.mp3,حاولنا بشده ان نحسن الامور لاطفالنا حتي جعلناها اسوا,حاولنا بال,0.8889
common_voice_ar_23395210.mp3,لست مشغولا صحيح,لا است,1.0000
common_voice_ar_23395227.mp3,افضل ان اكون عصفورا علي ان اكون سمكه,اف انا,1.0000
common_voice_ar_23395242.mp3,وارض الله واسعه ولكن اذا نزل القضاء ضاق الفضاء,و ارض الله هو,1.0000
common_voice_ar_23395248.mp3,العصفور المبكر يلتقط الدوده,الان سا,1.0000
common_voice_ar_23395258.mp3,يحب الموسيقي كثيرا,يقوم ي,1.0000
common_voice_ar_23395264.mp3,الحب ان تراها حتي في احلامك,الفبوه,1.0000
common_voice_ar_23395274.mp3,كنت عطشانا فاردت ان اشرب شيءا باردا,كنت عادش,0.8571
common_voice_ar_23395277.mp3,انك تعطي المساله اكثر من حقها,ان,1.0000
common_voice_ar_23395278.mp3,هل تركت اكراميه,هل تر,0.6667
common_voice_ar_23395279.mp3,كن يركض اسرع منك,ونيرقد اس,1.0000
common_voice_ar_23395296.mp3,انت تطلب مني ان افعل المستحيل,هنت,1.0000
common_voice_ar_23395303.mp3,الكلام فضه لكن الصمت ذهب,الكلام و,0.8000
common_voice_ar_23395305.mp3,قميصك ملبوس بالمقلوب,هل انت ت,1.0000
common_voice_ar_23395306.mp3,خذ راحتك,و ا,1.0000
common_voice_ar_19493950.mp3,ركبت الباص الخطا,ركب ت,1.0000
common_voice_ar_19493951.mp3,نمت لساعتين فقط,نمتولي,1.0000
common_voice_ar_19493952.mp3,اقتربت القطه من الفار بحذر,اقتار,1.0000
common_voice_ar_19493953.mp3,اصبح بوب مهندسا,اصبح ب,0.6667
common_voice_ar_19493955.mp3,انه يشرب كاسا من الماء كل صباح,انه يشر,0.8571
common_voice_ar_19493956.mp3,الحاءط مطلي بالاخضر,الحاءط مطليهم,0.6667
common_voice_ar_19493957.mp3,حكم الملك البلد,ها كم,1.0000
common_voice_ar_19493958.mp3,اعمل لدي شركه نفط,اعمل لدي,0.5000
common_voice_ar_19493959.mp3,من سيصبح الضحيه التاليه,من سيصبح الظ,0.5000
common_voice_ar_19493960.mp3,الحساب ثلاثون يورو,الحساب سنا,0.6667
common_voice_ar_19493962.mp3,علي الرغم من ثراءها الا انها لا تبدو سعيده,علي,0.8889
common_voice_ar_19493963.mp3,اعتقد انها تعرف الحقيقه,اعتقد ان,0.7500
common_voice_ar_19493964.mp3,حمايتك هي مسءوليتنا من الان فصاعدا,حما يتكون,1.0000
common_voice_ar_19493969.mp3,انت ملاك,انت,0.5000
common_voice_ar_19493971.mp3,من يراس هذه الشركه,من يلع,0.7500
common_voice_ar_19493973.mp3,اخي في استراليا حاليا,اخي,0.7500
common_voice_ar_19493974.mp3,ذلك حذاءها,ذلك احي,0.5000
common_voice_ar_19493976.mp3,لم يصدق احد قصته,لم ي,0.7500
common_voice_ar_19493977.mp3,اهم شيء اهتم بنظامك الغذاءي,اهم شيء,0.6000
common_voice_ar_24033148.mp3,يوم ينفخ في الصور ونحشر المجرمين يومءذ زرقا,يوم ينفخف,0.8750
common_voice_ar_24033152.mp3,هم اقتسموا المال,ومقفزه,1.0000
common_voice_ar_24033154.mp3,من الصعب حل هذه المشكله,من الصعب ح,0.6000
common_voice_ar_24033155.mp3,اعلم ان هناك اناسا من يمكنهم رءيته,ها,1.0000
common_voice_ar_24033156.mp3,كما تريد,كم,1.0000
common_voice_ar_24033267.mp3,كرهته,كيف,1.0000
common_voice_ar_24033268.mp3,خسروا من جديد,خسير,1.0000
common_voice_ar_24033274.mp3,حطت طاءره سامي في القاهره,حقص,1.0000
common_voice_ar_24033280.mp3,هلا قدمتلي خدمه من فضلك,هل ل,1.0000
common_voice_ar_24033286.mp3,واذا راي الذين ظلموا العذاب فلا يخفف عنهم ولا هم ينظرون,واذ,1.0000
common_voice_ar_24033394.mp3,اري ان لديك قبعه جديده,الان لديك ق,0.8000
common_voice_ar_24033395.mp3,بسبب ايماننا,بسبب ا,0.5000
common_voice_ar_24033401.mp3,قال اراغب انت عن الهتي يا ابراهيم لءن لم تنته لارجمنك واهجرني مليا,قال اع,0.9231
common_voice_ar_24033402.mp3,ايمكنك تعليمي الانجليزيه,هل يمكنك تع,1.0000
common_voice_ar_24033463.mp3,ام تسالهم خرجا فخراج ربك خير وهو خير الرازقين,امت,1.0000
common_voice_ar_24033469.mp3,لم يخطر لي انها كانت مريضه في المستشفي,لم يخت,0.8750
common_voice_ar_24033486.mp3,شاهد سامي صوره ليلي علي تويتر,شاهد سامي,0.6667
common_voice_ar_24033492.mp3,امرا من عندنا انا كنا مرسلين,امر,1.0000
common_voice_ar_24033602.mp3,ام حسب الذين يعملون السيءات ان يسبقونا ساء ما يحكمون,لمحص,1.0000
common_voice_ar_24033606.mp3,الكوسه خضراء,الكوسه الخ,0.5000
common_voice_ar_24033615.mp3,والثاني من طارء عليه,والثاني من طر,0.5000
common_voice_ar_24033619.mp3,صفعها,صبعها,1.0000
common_voice_ar_24033622.mp3,الا من هو صال الجحيم,الا من هو صال ال,0.2000
common_voice_ar_24033753.mp3,لا تذهب لطبيب نباتات مكتبه ميته,لكن,1.0000
common_voice_ar_24033754.mp3,ولن يعيب الخير الا القله,و,1.0000
common_voice_ar_24033757.mp3,واما الغلام فكان ابواه مءمنين فخشينا ان يرهقهما طغيانا وكفرا,وا ف,1.0000
common_voice_ar_24033759.mp3,وينذر الذين قالوا اتخذ الله ولدا,و ين,1.0000
common_voice_ar_24033762.mp3,الم تر انا ارسلنا الشياطين علي الكافرين تءزهم ازا,لم تري ان,1.0000
common_voice_ar_23871182.mp3,انك فاحش الثراء,انك فاحه,0.6667
common_voice_ar_23871185.mp3,الاستمتاع اسهل من العمل,الا,1.0000
common_voice_ar_23871200.mp3,هذا المقص لا يقص جيدا,هذه,1.0000
common_voice_ar_23871204.mp3,هو اخ تارو الاصغر,هو اخو,0.7500
common_voice_ar_23871205.mp3,انه يعمل في المختبر,انه يع,0.7500
common_voice_ar_23871206.mp3,مممم اظن ذلك ايضا,هل,1.0000
common_voice_ar_23871220.mp3,المنطق هو طريقه نظاميه للوصول الي الاستنتاج الخاطء مع الثقه,المنطق,0.9000
common_voice_ar_23872839.mp3,ارغمته ان يفتح الباب,ارغمت,1.0000
common_voice_ar_23872889.mp3,تاتي الثروه الي من يجعل الاشياء تحدث لا الي من يترك الاشياء تحدث,تاتي الس,0.9231
common_voice_ar_23872892.mp3,انا جاءع لذلك ساذهب لتناول بعض الطعام,انا الج,0.8571
common_voice_ar_23974028.mp3,هل تذكرني,هل تتك,0.5000
common_voice_ar_23974313.mp3,كادت ان تفقد وعيها,كادس ان,0.7500
common_voice_ar_23974367.mp3,ويل للكافرين,ويلون,1.0000
common_voice_ar_23974370.mp3,ماذا لديك في جيبك,ما,1.0000
common_voice_ar_23974373.mp3,لكم اريد الحصول علي كاميرا مثل تلك,لك,1.0000
common_voice_ar_23974411.mp3,قل الحقيقه داءما,قل,0.6667
common_voice_ar_23974673.mp3,سيكون شيءا علي برمجته,سيكون ش,0.7500
common_voice_ar_23974827.mp3,من فضلك البس حذاءك,منف,1.0000
common_voice_ar_23974833.mp3,سالني الساءق الي اين نذهب,سالني,0.8000
common_voice_ar_23974874.mp3,تبدو شاحبا,تبدو ش,0.5000
common_voice_ar_23974884.mp3,لديها عينان جميلتان,لديها عين,0.6667
common_voice_ar_23974922.mp3,اسم ابنهما هو جون,اسمو,1.0000
common_voice_ar_23974924.mp3,بامكانك ان تعرف عن اي شيء في لحظه اذا بحثت باستخدام جوجل جوجل,بامكانك ان,0.8462
common_voice_ar_23974972.mp3,انت لست يابانيا,و ت ي,1.0000
common_voice_ar_23975128.mp3,لا تفتح الباب,لا تفتح ال,0.3333
common_voice_ar_23975155.mp3,لقد انزلنا اليكم كتابا فيه ذكركم افلا تعقلون,لقد ان,0.8750
common_voice_ar_23975251.mp3,صحح الاخطاء ان وجدت,صحي,1.0000
common_voice_ar_23975288.mp3,لا نستطيع النوم بسبب الضجيج,ل,1.0000
common_voice_ar_23975446.mp3,ظنت اني طبيب,و,1.0000
common_voice_ar_23975483.mp3,ربما استسلم قريبا واخذ قيلوله بدلا من ذلك,رمبهما,1.0000
common_voice_ar_23975535.mp3,الماء حار,الماء و,0.5000
common_voice_ar_23975849.mp3,لسبب ما مكبر الصوت لم يعمل قبل قليل,لسبب ال,0.8750
common_voice_ar_25967427.mp3,وهم يقسمون الي الغربي وشبه الغربي والشرقي والقاري,وهم يقاس,0.8750
common_voice_ar_25967428.mp3,صاح المحامي قاءلا الان سيدتي والقي بمفتاحه علي عجل فوق رف المدخنه,صاح المحم,0.9167
common_voice_ar_25967429.mp3,ثم بدا العمل لحسابه الخاص في والان في تصدير الخيول الي الهند,ثم ب,0.9167
common_voice_ar_25967430.mp3,تعد هذه الاغنيات هي البوم الاستوديو المسجل الثاني للفرقه,تعد هذه الا,0.7778
common_voice_ar_25967431.mp3,الاسم الايطالي المقابل هو جوليو,الاسم الات,0.8000
common_voice_ar_25967442.mp3,لقد هبطوا وقاموا بجمع الازواج بعد تدمير قذيف توروثان,لقد حبت,0.8889
common_voice_ar_25967444.mp3,ظهر كريس براون والامير ايضا علي الغلاف,بهره كر,1.0000
common_voice_ar_25967445.mp3,سوف يصدقونه,سوف ا,0.5000
common_voice_ar_25967500.mp3,يعد كل من مرصد الطيور باردزي والمركز الميداني مءسسات خيريه مسجله,ي,1.0000
common_voice_ar_25967501.mp3,يوفر برنامج الفنون المرن هذا توازنا تعليميا مع التركيز الكبير علي الجوانب التقنيه,يوفر بد,0.9231
common_voice_ar_25967502.mp3,اذا كان هذا التعيين موجودا فمن الممكن تحديد النص ونسخه,اذا كان هذا التعيين مو,0.6000
common_voice_ar_25967503.mp3,انسحب النادي في النهايه بعد هذا الموسم,انتصح بال,1.0000
common_voice_ar_25967514.mp3,لقد اتي الي القريه فقط للعثور علي امراه بامكانها ان تحقق له حلمه,لقد اتي,0.8462
common_voice_ar_25967516.mp3,تم تسجيل الاغاني في كل من ولايه كونيتيكت ولندن بانجلترا,تم تسجير,0.9000
